Report Date,Country,Indicator,Value
2019-01-01,ECU,WHOSIS_000001,80.2259
2020-01-01,ECU,WHOSIS_000001,76.36299
2021-01-01,ECU,WHOSIS_000001,70.95068
2000-01-01,EGY,WHOSIS_000001,66.39256
2001-01-01,EGY,WHOSIS_000001,68.84531
2002-01-01,EGY,WHOSIS_000001,66.15546
2003-01-01,EGY,WHOSIS_000001,68.78353
2004-01-01,EGY,WHOSIS_000001,66.50482
2005-01-01,EGY,WHOSIS_000001,69.52274
2006-01-01,EGY,WHOSIS_000001,66.92804
2007-01-01,EGY,WHOSIS_000001,69.74814
2008-01-01,EGY,WHOSIS_000001,67.11835
2009-01-01,EGY,WHOSIS_000001,67.11573
2010-01-01,EGY,WHOSIS_000001,67.20017
2011-01-01,EGY,WHOSIS_000001,70.08391
2012-01-01,EGY,WHOSIS_000001,72.65015
2013-01-01,EGY,WHOSIS_000001,67.64864
2014-01-01,EGY,WHOSIS_000001,73.2386
2015-01-01,EGY,WHOSIS_000001,67.50024
2016-01-01,EGY,WHOSIS_000001,73.46421
2017-01-01,EGY,WHOSIS_000001,68.62339
2018-01-01,EGY,WHOSIS_000001,71.35791
2019-01-01,EGY,WHOSIS_000001,71.58973
2020-01-01,EGY,WHOSIS_000001,72.60466
2021-01-01,EGY,WHOSIS_000001,69.10822
2000-01-01,ERI,WHOSIS_000001,51.25032
2001-01-01,ERI,WHOSIS_000001,52.95337
2002-01-01,ERI,WHOSIS_000001,53.56204
2003-01-01,ERI,WHOSIS_000001,60.65083
2004-01-01,ERI,WHOSIS_000001,54.58534
2005-01-01,ERI,WHOSIS_000001,58.13578
2006-01-01,ERI,WHOSIS_000001,55.70413
2007-01-01,ERI,WHOSIS_000001,59.29093
2008-01-01,ERI,WHOSIS_000001,56.4977
2009-01-01,ERI,WHOSIS_000001,60.06525
2010-01-01,ERI,WHOSIS_000001,63.6263
2011-01-01,ERI,WHOSIS_000001,64.06148
2012-01-01,ERI,WHOSIS_000001,61.35054
2013-01-01,ERI,WHOSIS_000001,58.78086
2014-01-01,ERI,WHOSIS_000001,65.17035
2015-01-01,ERI,WHOSIS_000001,59.62832
2016-01-01,ERI,WHOSIS_000001,60.03275
2017-01-01,ERI,WHOSIS_000001,63.17091
2018-01-01,ERI,WHOSIS_000001,60.67814
2019-01-01,ERI,WHOSIS_000001,63.76433
2020-01-01,ERI,WHOSIS_000001,61.01379
2021-01-01,ERI,WHOSIS_000001,63.57308
2000-01-01,ESP,WHOSIS_000001,79.09037
2001-01-01,ESP,WHOSIS_000001,82.75513
2002-01-01,ESP,WHOSIS_000001,76.15602
2003-01-01,ESP,WHOSIS_000001,82.65352
2004-01-01,ESP,WHOSIS_000001,83.24949
2005-01-01,ESP,WHOSIS_000001,80.00982
2006-01-01,ESP,WHOSIS_000001,77.50801
2007-01-01,ESP,WHOSIS_000001,83.77726
2008-01-01,ESP,WHOSIS_000001,77.97824
2009-01-01,ESP,WHOSIS_000001,78.38598
2010-01-01,ESP,WHOSIS_000001,78.76348
2011-01-01,ESP,WHOSIS_000001,78.96276
2012-01-01,ESP,WHOSIS_000001,84.71018
2013-01-01,ESP,WHOSIS_000001,82.47881
2014-01-01,ESP,WHOSIS_000001,85.2138
2015-01-01,ESP,WHOSIS_000001,84.93947
2016-01-01,ESP,WHOSIS_000001,80.04204
2017-01-01,ESP,WHOSIS_000001,80.07545
2018-01-01,ESP,WHOSIS_000001,80.15362
2019-01-01,ESP,WHOSIS_000001,80.53745
2020-01-01,ESP,WHOSIS_000001,81.92499
2021-01-01,ESP,WHOSIS_000001,79.9863
2000-01-01,EST,WHOSIS_000001,76.19862
2001-01-01,EST,WHOSIS_000001,76.47112
2002-01-01,EST,WHOSIS_000001,76.84767
2003-01-01,EST,WHOSIS_000001,71.87885
2004-01-01,EST,WHOSIS_000001,72.26376
2005-01-01,EST,WHOSIS_000001,67.44948
2006-01-01,EST,WHOSIS_000001,67.57324
2007-01-01,EST,WHOSIS_000001,73.12739
2008-01-01,EST,WHOSIS_000001,68.93581
2009-01-01,EST,WHOSIS_000001,75.04426
2010-01-01,EST,WHOSIS_000001,70.83245
2011-01-01,EST,WHOSIS_000001,71.25981
2012-01-01,EST,WHOSIS_000001,81.15759
2013-01-01,EST,WHOSIS_000001,81.29131
2014-01-01,EST,WHOSIS_000001,77.0968
2015-01-01,EST,WHOSIS_000001,73.06489
2016-01-01,EST,WHOSIS_000001,73.21819
2017-01-01,EST,WHOSIS_000001,78.21614
2018-01-01,EST,WHOSIS_000001,82.29887
2019-01-01,EST,WHOSIS_000001,82.61362
2020-01-01,EST,WHOSIS_000001,82.53218
2021-01-01,EST,WHOSIS_000001,81.19586
2000-01-01,ETH,WHOSIS_000001,50.78761
2001-01-01,ETH,WHOSIS_000001,53.43407
2002-01-01,ETH,WHOSIS_000001,54.45326
2003-01-01,ETH,WHOSIS_000001,54.13846
2004-01-01,ETH,WHOSIS_000001,56.55439
2005-01-01,ETH,WHOSIS_000001,56.25801
2006-01-01,ETH,WHOSIS_000001,59.28114
2007-01-01,ETH,WHOSIS_000001,60.87987
2008-01-01,ETH,WHOSIS_000001,61.0029
2009-01-01,ETH,WHOSIS_000001,63.58971
2010-01-01,ETH,WHOSIS_000001,64.7549
2011-01-01,ETH,WHOSIS_000001,64.25858
2012-01-01,ETH,WHOSIS_000001,66.78444
2013-01-01,ETH,WHOSIS_000001,67.59026
2014-01-01,ETH,WHOSIS_000001,66.55988
2015-01-01,ETH,WHOSIS_000001,67.10395
2016-01-01,ETH,WHOSIS_000001,65.88163
2017-01-01,ETH,WHOSIS_000001,66.3723
2018-01-01,ETH,WHOSIS_000001,68.47193
2019-01-01,ETH,WHOSIS_000001,68.84848
2020-01-01,ETH,WHOSIS_000001,70.69578
2021-01-01,ETH,WHOSIS_000001,69.7486
2000-01-01,FIN,WHOSIS_000001,74.12274
2001-01-01,FIN,WHOSIS_000001,74.56
2002-01-01,FIN,WHOSIS_000001,81.34161
2003-01-01,FIN,WHOSIS_000001,78.4102
2004-01-01,FIN,WHOSIS_000001,82.03515
2005-01-01,FIN,WHOSIS_000001,82.25071
2006-01-01,FIN,WHOSIS_000001,82.61911
2007-01-01,FIN,WHOSIS_000001,82.65797
2008-01-01,FIN,WHOSIS_000001,79.58348
2009-01-01,FIN,WHOSIS_000001,76.41832
2010-01-01,FIN,WHOSIS_000001,83.01933
2011-01-01,FIN,WHOSIS_000001,80.28431
2012-01-01,FIN,WHOSIS_000001,83.22346
2013-01-01,FIN,WHOSIS_000001,77.79556
2014-01-01,FIN,WHOSIS_000001,80.86537
2015-01-01,FIN,WHOSIS_000001,78.4877
2016-01-01,FIN,WHOSIS_000001,81.1166
2017-01-01,FIN,WHOSIS_000001,83.92285
2018-01-01,FIN,WHOSIS_000001,81.40769
2019-01-01,FIN,WHOSIS_000001,81.64702
2020-01-01,FIN,WHOSIS_000001,78.93673
2021-01-01,FIN,WHOSIS_000001,84.06164
2000-01-01,FJI,WHOSIS_000001,65.82508
2001-01-01,FJI,WHOSIS_000001,66.34542
2002-01-01,FJI,WHOSIS_000001,66.70441
2003-01-01,FJI,WHOSIS_000001,64.691
2004-01-01,FJI,WHOSIS_000001,65.16399
2005-01-01,FJI,WHOSIS_000001,69.56903
2006-01-01,FJI,WHOSIS_000001,67.0807
2007-01-01,FJI,WHOSIS_000001,69.45368
2008-01-01,FJI,WHOSIS_000001,65.15822
2009-01-01,FJI,WHOSIS_000001,69.14117
2010-01-01,FJI,WHOSIS_000001,69.29959
2011-01-01,FJI,WHOSIS_000001,65.52165
2012-01-01,FJI,WHOSIS_000001,65.56657
2013-01-01,FJI,WHOSIS_000001,67.6291
2014-01-01,FJI,WHOSIS_000001,67.72103
2015-01-01,FJI,WHOSIS_000001,67.80184
2016-01-01,FJI,WHOSIS_000001,67.74999
2017-01-01,FJI,WHOSIS_000001,70.06878
2018-01-01,FJI,WHOSIS_000001,67.86709
2019-01-01,FJI,WHOSIS_000001,70.0866
2020-01-01,FJI,WHOSIS_000001,70.24187
2021-01-01,FJI,WHOSIS_000001,67.67014
2000-01-01,FRA,WHOSIS_000001,75.23806
2001-01-01,FRA,WHOSIS_000001,79.01103
2002-01-01,FRA,WHOSIS_000001,82.56957
2003-01-01,FRA,WHOSIS_000001,75.70835
2004-01-01,FRA,WHOSIS_000001,83.27203
2005-01-01,FRA,WHOSIS_000001,80.00457
2006-01-01,FRA,WHOSIS_000001,80.52598
2007-01-01,FRA,WHOSIS_000001,80.79628
2008-01-01,FRA,WHOSIS_000001,80.87498
2009-01-01,FRA,WHOSIS_000001,84.16932
2010-01-01,FRA,WHOSIS_000001,77.96452
2011-01-01,FRA,WHOSIS_000001,78.35635
2012-01-01,FRA,WHOSIS_000001,84.52986
2013-01-01,FRA,WHOSIS_000001,81.81996
2014-01-01,FRA,WHOSIS_000001,82.24894
2015-01-01,FRA,WHOSIS_000001,84.71993
2016-01-01,FRA,WHOSIS_000001,84.89377
2017-01-01,FRA,WHOSIS_000001,79.40611
2018-01-01,FRA,WHOSIS_000001,82.37708
2019-01-01,FRA,WHOSIS_000001,85.15299
2020-01-01,FRA,WHOSIS_000001,81.87409
2021-01-01,FRA,WHOSIS_000001,84.68614
2000-01-01,FSM,WHOSIS_000001,63.55832
2001-01-01,FSM,WHOSIS_000001,63.81961
2002-01-01,FSM,WHOSIS_000001,65.58261
2003-01-01,FSM,WHOSIS_000001,64.10176
2004-01-01,FSM,WHOSIS_000001,61.46124
2005-01-01,FSM,WHOSIS_000001,61.50268
2006-01-01,FSM,WHOSIS_000001,67.26512
2007-01-01,FSM,WHOSIS_000001,67.32444
2008-01-01,FSM,WHOSIS_000001,61.79932
2009-01-01,FSM,WHOSIS_000001,67.61889
2010-01-01,FSM,WHOSIS_000001,64.77779
2011-01-01,FSM,WHOSIS_000001,64.90882
2012-01-01,FSM,WHOSIS_000001,65.02895
2013-01-01,FSM,WHOSIS_000001,62.5102
2014-01-01,FSM,WHOSIS_000001,65.26775
2015-01-01,FSM,WHOSIS_000001,68.19182
2016-01-01,FSM,WHOSIS_000001,62.85717
2017-01-01,FSM,WHOSIS_000001,62.98737
2018-01-01,FSM,WHOSIS_000001,68.70315
2019-01-01,FSM,WHOSIS_000001,63.28102
2020-01-01,FSM,WHOSIS_000001,65.67162
2021-01-01,FSM,WHOSIS_000001,65.70957
2000-01-01,GAB,WHOSIS_000001,57.68875
2001-01-01,GAB,WHOSIS_000001,56.25882
2002-01-01,GAB,WHOSIS_000001,56.70376
2003-01-01,GAB,WHOSIS_000001,56.99292
2004-01-01,GAB,WHOSIS_000001,58.70866
2005-01-01,GAB,WHOSIS_000001,61.32574
2006-01-01,GAB,WHOSIS_000001,61.98517
2007-01-01,GAB,WHOSIS_000001,59.14829
2008-01-01,GAB,WHOSIS_000001,59.28294
2009-01-01,GAB,WHOSIS_000001,59.58037
2010-01-01,GAB,WHOSIS_000001,63.68724
2011-01-01,GAB,WHOSIS_000001,60.36001
2012-01-01,GAB,WHOSIS_000001,60.7188
2013-01-01,GAB,WHOSIS_000001,63.25439
2014-01-01,GAB,WHOSIS_000001,66.71059
2015-01-01,GAB,WHOSIS_000001,64.00078
2016-01-01,GAB,WHOSIS_000001,64.25527
2017-01-01,GAB,WHOSIS_000001,67.44216
2018-01-01,GAB,WHOSIS_000001,64.70365
2019-01-01,GAB,WHOSIS_000001,62.60958
2020-01-01,GAB,WHOSIS_000001,68.05503
2021-01-01,GAB,WHOSIS_000001,65.09381
2000-01-01,GBR,WHOSIS_000001,80.09322
2001-01-01,GBR,WHOSIS_000001,77.95184
2002-01-01,GBR,WHOSIS_000001,75.76651
2003-01-01,GBR,WHOSIS_000001,80.22211
2004-01-01,GBR,WHOSIS_000001,80.73553
2005-01-01,GBR,WHOSIS_000001,76.80584
2006-01-01,GBR,WHOSIS_000001,77.1186
2007-01-01,GBR,WHOSIS_000001,81.39579
2008-01-01,GBR,WHOSIS_000001,77.55171
2009-01-01,GBR,WHOSIS_000001,80.03184
2010-01-01,GBR,WHOSIS_000001,78.34205
2011-01-01,GBR,WHOSIS_000001,80.6414
2012-01-01,GBR,WHOSIS_000001,82.33515
2013-01-01,GBR,WHOSIS_000001,80.68571
2014-01-01,GBR,WHOSIS_000001,82.64678
2015-01-01,GBR,WHOSIS_000001,78.93372
2016-01-01,GBR,WHOSIS_000001,80.81034
2017-01-01,GBR,WHOSIS_000001,79.19803
2018-01-01,GBR,WHOSIS_000001,78.89616
2019-01-01,GBR,WHOSIS_000001,81.22319
2020-01-01,GBR,WHOSIS_000001,78.25842
2021-01-01,GBR,WHOSIS_000001,80.10063
2000-01-01,GEO,WHOSIS_000001,74.54982
2001-01-01,GEO,WHOSIS_000001,75.27716
2002-01-01,GEO,WHOSIS_000001,73.48593
2003-01-01,GEO,WHOSIS_000001,74.19297
2004-01-01,GEO,WHOSIS_000001,66.48256
2005-01-01,GEO,WHOSIS_000001,72.04358
2006-01-01,GEO,WHOSIS_000001,76.5132
2007-01-01,GEO,WHOSIS_000001,67.92668
2008-01-01,GEO,WHOSIS_000001,71.71817
2009-01-01,GEO,WHOSIS_000001,66.9052
2010-01-01,GEO,WHOSIS_000001,71.81805
2011-01-01,GEO,WHOSIS_000001,76.20773
2012-01-01,GEO,WHOSIS_000001,76.63889
2013-01-01,GEO,WHOSIS_000001,76.93113
2014-01-01,GEO,WHOSIS_000001,68.35369
2015-01-01,GEO,WHOSIS_000001,68.34963
2016-01-01,GEO,WHOSIS_000001,72.63239
2017-01-01,GEO,WHOSIS_000001,68.85264
2018-01-01,GEO,WHOSIS_000001,69.10968
2019-01-01,GEO,WHOSIS_000001,78.44456
2020-01-01,GEO,WHOSIS_000001,68.32764
2021-01-01,GEO,WHOSIS_000001,71.24039
2000-01-01,GHA,WHOSIS_000001,59.085
2001-01-01,GHA,WHOSIS_000001,59.15249
2002-01-01,GHA,WHOSIS_000001,57.89194
2003-01-01,GHA,WHOSIS_000001,61.10028
2004-01-01,GHA,WHOSIS_000001,61.50927
2005-01-01,GHA,WHOSIS_000001,58.29583
2006-01-01,GHA,WHOSIS_000001,62.32516
2007-01-01,GHA,WHOSIS_000001,58.69439
2008-01-01,GHA,WHOSIS_000001,61.08558
2009-01-01,GHA,WHOSIS_000001,63.7798
2010-01-01,GHA,WHOSIS_000001,64.2833
2011-01-01,GHA,WHOSIS_000001,65.03574
2012-01-01,GHA,WHOSIS_000001,63.16294
2013-01-01,GHA,WHOSIS_000001,63.58673
2014-01-01,GHA,WHOSIS_000001,66.55992
2015-01-01,GHA,WHOSIS_000001,61.85041
2016-01-01,GHA,WHOSIS_000001,67.38637
2017-01-01,GHA,WHOSIS_000001,67.78373
2018-01-01,GHA,WHOSIS_000001,68.17912
2019-01-01,GHA,WHOSIS_000001,65.97133
2020-01-01,GHA,WHOSIS_000001,66.18137
2021-01-01,GHA,WHOSIS_000001,68.60499
2000-01-01,GIN,WHOSIS_000001,55.11608
2001-01-01,GIN,WHOSIS_000001,54.67177
2002-01-01,GIN,WHOSIS_000001,54.33709
2003-01-01,GIN,WHOSIS_000001,56.45036
2004-01-01,GIN,WHOSIS_000001,55.13947
2005-01-01,GIN,WHOSIS_000001,57.33288
2006-01-01,GIN,WHOSIS_000001,57.77676
2007-01-01,GIN,WHOSIS_000001,57.1619
2008-01-01,GIN,WHOSIS_000001,56.46467
2009-01-01,GIN,WHOSIS_000001,58.97513
2010-01-01,GIN,WHOSIS_000001,58.26432
2011-01-01,GIN,WHOSIS_000001,59.76179
2012-01-01,GIN,WHOSIS_000001,58.88852
2013-01-01,GIN,WHOSIS_000001,57.731
2014-01-01,GIN,WHOSIS_000001,58.6075
2015-01-01,GIN,WHOSIS_000001,57.82797
2016-01-01,GIN,WHOSIS_000001,59.83918
2017-01-01,GIN,WHOSIS_000001,61.43768
2018-01-01,GIN,WHOSIS_000001,61.81988
2019-01-01,GIN,WHOSIS_000001,62.35581
2020-01-01,GIN,WHOSIS_000001,61.15586
2021-01-01,GIN,WHOSIS_000001,59.94664
2000-01-01,GMB,WHOSIS_000001,59.15411
2001-01-01,GMB,WHOSIS_000001,59.40248
2002-01-01,GMB,WHOSIS_000001,57.79247
2003-01-01,GMB,WHOSIS_000001,59.85443
2004-01-01,GMB,WHOSIS_000001,60.16115
2005-01-01,GMB,WHOSIS_000001,58.79969
2006-01-01,GMB,WHOSIS_000001,60.88523
2007-01-01,GMB,WHOSIS_000001,62.9179
2008-01-01,GMB,WHOSIS_000001,59.80378
2009-01-01,GMB,WHOSIS_000001,61.85818
2010-01-01,GMB,WHOSIS_000001,62.35679
2011-01-01,GMB,WHOSIS_000001,62.84614
2012-01-01,GMB,WHOSIS_000001,65.2655
2013-01-01,GMB,WHOSIS_000001,65.4662
2014-01-01,GMB,WHOSIS_000001,61.64616
2015-01-01,GMB,WHOSIS_000001,61.87149
2016-01-01,GMB,WHOSIS_000001,66.0493
2017-01-01,GMB,WHOSIS_000001,62.34098
2018-01-01,GMB,WHOSIS_000001,64.60661
2019-01-01,GMB,WHOSIS_000001,62.90865
2020-01-01,GMB,WHOSIS_000001,66.98683
2021-01-01,GMB,WHOSIS_000001,62.22162
2000-01-01,GNB,WHOSIS_000001,50.19859
2001-01-01,GNB,WHOSIS_000001,52.91881
2002-01-01,GNB,WHOSIS_000001,53.27254
2003-01-01,GNB,WHOSIS_000001,51.43514
2004-01-01,GNB,WHOSIS_000001,51.76786
2005-01-01,GNB,WHOSIS_000001,54.3936
2006-01-01,GNB,WHOSIS_000001,54.88886
2007-01-01,GNB,WHOSIS_000001,53.47366
2008-01-01,GNB,WHOSIS_000001,56.27708
2009-01-01,GNB,WHOSIS_000001,54.7178
2010-01-01,GNB,WHOSIS_000001,55.34492
2011-01-01,GNB,WHOSIS_000001,53.73023
2012-01-01,GNB,WHOSIS_000001,56.4729
2013-01-01,GNB,WHOSIS_000001,56.9217
2014-01-01,GNB,WHOSIS_000001,54.70521
2015-01-01,GNB,WHOSIS_000001,59.89196
2016-01-01,GNB,WHOSIS_000001,58.02773
2017-01-01,GNB,WHOSIS_000001,60.58973
2018-01-01,GNB,WHOSIS_000001,60.94584
2019-01-01,GNB,WHOSIS_000001,61.43841
2020-01-01,GNB,WHOSIS_000001,58.37605
2021-01-01,GNB,WHOSIS_000001,56.07573
2000-01-01,GNQ,WHOSIS_000001,55.75921
2001-01-01,GNQ,WHOSIS_000001,56.25439
2002-01-01,GNQ,WHOSIS_000001,55.47366
2003-01-01,GNQ,WHOSIS_000001,54.84078
2004-01-01,GNQ,WHOSIS_000001,56.18358
2005-01-01,GNQ,WHOSIS_000001,55.99838
2006-01-01,GNQ,WHOSIS_000001,58.17508
2007-01-01,GNQ,WHOSIS_000001,58.62675
2008-01-01,GNQ,WHOSIS_000001,58.56829
2009-01-01,GNQ,WHOSIS_000001,59.83638
2010-01-01,GNQ,WHOSIS_000001,59.31801
2011-01-01,GNQ,WHOSIS_000001,60.05226
2012-01-01,GNQ,WHOSIS_000001,59.74862
2013-01-01,GNQ,WHOSIS_000001,61.66316
2014-01-01,GNQ,WHOSIS_000001,60.30342
2015-01-01,GNQ,WHOSIS_000001,62.16046
2016-01-01,GNQ,WHOSIS_000001,60.85943
2017-01-01,GNQ,WHOSIS_000001,59.72319
2018-01-01,GNQ,WHOSIS_000001,61.42094
2019-01-01,GNQ,WHOSIS_000001,59.8829
2020-01-01,GNQ,WHOSIS_000001,61.15866
2021-01-01,GNQ,WHOSIS_000001,63.21444
2000-01-01,GRC,WHOSIS_000001,75.97017
2001-01-01,GRC,WHOSIS_000001,81.32966
2002-01-01,GRC,WHOSIS_000001,76.62933
2003-01-01,GRC,WHOSIS_000001,79.09194
2004-01-01,GRC,WHOSIS_000001,76.83921
2005-01-01,GRC,WHOSIS_000001,76.98607
2006-01-01,GRC,WHOSIS_000001,79.74258
2007-01-01,GRC,WHOSIS_000001,81.98745
2008-01-01,GRC,WHOSIS_000001,79.92925
2009-01-01,GRC,WHOSIS_000001,80.02249
2010-01-01,GRC,WHOSIS_000001,80.23862
2011-01-01,GRC,WHOSIS_000001,77.96442
2012-01-01,GRC,WHOSIS_000001,77.89651
2013-01-01,GRC,WHOSIS_000001,78.52883
2014-01-01,GRC,WHOSIS_000001,80.83819
2015-01-01,GRC,WHOSIS_000001,80.41608
2016-01-01,GRC,WHOSIS_000001,82.90992
2017-01-01,GRC,WHOSIS_000001,82.86155
2018-01-01,GRC,WHOSIS_000001,81.05192
2019-01-01,GRC,WHOSIS_000001,78.79704
2020-01-01,GRC,WHOSIS_000001,78.49335
2021-01-01,GRC,WHOSIS_000001,81.9512
2000-01-01,GRD,WHOSIS_000001,76.45472
2001-01-01,GRD,WHOSIS_000001,71.53485
2002-01-01,GRD,WHOSIS_000001,71.12023
2003-01-01,GRD,WHOSIS_000001,67.35597
2004-01-01,GRD,WHOSIS_000001,76.32039
2005-01-01,GRD,WHOSIS_000001,70.64904
2006-01-01,GRD,WHOSIS_000001,70.91199
2007-01-01,GRD,WHOSIS_000001,76.46456
2008-01-01,GRD,WHOSIS_000001,70.92544
2009-01-01,GRD,WHOSIS_000001,68.06267
2010-01-01,GRD,WHOSIS_000001,68.26588
2011-01-01,GRD,WHOSIS_000001,72.1225
2012-01-01,GRD,WHOSIS_000001,75.62768
2013-01-01,GRD,WHOSIS_000001,72.6219
2014-01-01,GRD,WHOSIS_000001,72.54366
2015-01-01,GRD,WHOSIS_000001,70.07707
2016-01-01,GRD,WHOSIS_000001,70.09839
2017-01-01,GRD,WHOSIS_000001,70.23845
2018-01-01,GRD,WHOSIS_000001,70.43171
2019-01-01,GRD,WHOSIS_000001,75.32048
2020-01-01,GRD,WHOSIS_000001,78.16935
2021-01-01,GRD,WHOSIS_000001,72.77322
2000-01-01,GTM,WHOSIS_000001,68.30883
2001-01-01,GTM,WHOSIS_000001,65.44564
2002-01-01,GTM,WHOSIS_000001,66.32719
2003-01-01,GTM,WHOSIS_000001,66.23525
2004-01-01,GTM,WHOSIS_000001,72.92473
2005-01-01,GTM,WHOSIS_000001,72.72024
2006-01-01,GTM,WHOSIS_000001,73.32225
2007-01-01,GTM,WHOSIS_000001,67.6504
2008-01-01,GTM,WHOSIS_000001,67.72566
2009-01-01,GTM,WHOSIS_000001,67.64235
2010-01-01,GTM,WHOSIS_000001,68.01345
2011-01-01,GTM,WHOSIS_000001,74.53606
2012-01-01,GTM,WHOSIS_000001,71.91727
2013-01-01,GTM,WHOSIS_000001,74.58931
2014-01-01,GTM,WHOSIS_000001,74.77216
2015-01-01,GTM,WHOSIS_000001,72.04543
2016-01-01,GTM,WHOSIS_000001,69.53013
2017-01-01,GTM,WHOSIS_000001,72.69595
2018-01-01,GTM,WHOSIS_000001,70.21933
2019-01-01,GTM,WHOSIS_000001,75.20206
2020-01-01,GTM,WHOSIS_000001,74.31336
2021-01-01,GTM,WHOSIS_000001,71.89797
2000-01-01,GUY,WHOSIS_000001,64.65123
2001-01-01,GUY,WHOSIS_000001,61.74658
2002-01-01,GUY,WHOSIS_000001,61.75357
2003-01-01,GUY,WHOSIS_000001,67.72796
2004-01-01,GUY,WHOSIS_000001,62.11937
2005-01-01,GUY,WHOSIS_000001,68.01574
2006-01-01,GUY,WHOSIS_000001,62.50706
2007-01-01,GUY,WHOSIS_000001,65.67249
2008-01-01,GUY,WHOSIS_000001,68.84959
2009-01-01,GUY,WHOSIS_000001,69.20217
2010-01-01,GUY,WHOSIS_000001,63.13247
2011-01-01,GUY,WHOSIS_000001,69.46745
2012-01-01,GUY,WHOSIS_000001,69.54989
2013-01-01,GUY,WHOSIS_000001,69.66741
2014-01-01,GUY,WHOSIS_000001,69.96907
2015-01-01,GUY,WHOSIS_000001,63.72004
2016-01-01,GUY,WHOSIS_000001,70.91046
2017-01-01,GUY,WHOSIS_000001,71.51882
2018-01-01,GUY,WHOSIS_000001,72.01354
2019-01-01,GUY,WHOSIS_000001,65.57886
2020-01-01,GUY,WHOSIS_000001,63.80759
2021-01-01,GUY,WHOSIS_000001,66.07775
2000-01-01,HND,WHOSIS_000001,69.76321
2001-01-01,HND,WHOSIS_000001,70.9597
2002-01-01,HND,WHOSIS_000001,69.17591
2003-01-01,HND,WHOSIS_000001,70.19196
2004-01-01,HND,WHOSIS_000001,69.44821
2005-01-01,HND,WHOSIS_000001,69.70544
2006-01-01,HND,WHOSIS_000001,69.93219
2007-01-01,HND,WHOSIS_000001,70.144
2008-01-01,HND,WHOSIS_000001,70.98586
2009-01-01,HND,WHOSIS_000001,70.19655
2010-01-01,HND,WHOSIS_000001,71.81978
2011-01-01,HND,WHOSIS_000001,70.68279
2012-01-01,HND,WHOSIS_000001,66.76558
2013-01-01,HND,WHOSIS_000001,69.35287
2014-01-01,HND,WHOSIS_000001,67.39607
2015-01-01,HND,WHOSIS_000001,71.88743
2016-01-01,HND,WHOSIS_000001,69.81258
2017-01-01,HND,WHOSIS_000001,72.55128
2018-01-01,HND,WHOSIS_000001,69.90379
2019-01-01,HND,WHOSIS_000001,71.43843
2020-01-01,HND,WHOSIS_000001,72.07378
2021-01-01,HND,WHOSIS_000001,70.53263
2000-01-01,HRV,WHOSIS_000001,74.75167
2001-01-01,HRV,WHOSIS_000001,78.57478
2002-01-01,HRV,WHOSIS_000001,71.31903
2003-01-01,HRV,WHOSIS_000001,74.86053
2004-01-01,HRV,WHOSIS_000001,79.07959
2005-01-01,HRV,WHOSIS_000001,75.4761
2006-01-01,HRV,WHOSIS_000001,72.47621
2007-01-01,HRV,WHOSIS_000001,75.91802
2008-01-01,HRV,WHOSIS_000001,72.47406
2009-01-01,HRV,WHOSIS_000001,79.81498
2010-01-01,HRV,WHOSIS_000001,79.9416
2011-01-01,HRV,WHOSIS_000001,80.37717
2012-01-01,HRV,WHOSIS_000001,77.35911
2013-01-01,HRV,WHOSIS_000001,80.96194
2014-01-01,HRV,WHOSIS_000001,78.05646
2015-01-01,HRV,WHOSIS_000001,74.54938
2016-01-01,HRV,WHOSIS_000001,75.16469
2017-01-01,HRV,WHOSIS_000001,78.12551
2018-01-01,HRV,WHOSIS_000001,75.24162
2019-01-01,HRV,WHOSIS_000001,81.58888
2020-01-01,HRV,WHOSIS_000001,77.8647
2021-01-01,HRV,WHOSIS_000001,76.86168
2000-01-01,HTI,WHOSIS_000001,56.99264
2001-01-01,HTI,WHOSIS_000001,57.49681
2002-01-01,HTI,WHOSIS_000001,57.58049
2003-01-01,HTI,WHOSIS_000001,58.42067
2004-01-01,HTI,WHOSIS_000001,58.24361
2005-01-01,HTI,WHOSIS_000001,58.63997
2006-01-01,HTI,WHOSIS_000001,58.85412
2007-01-01,HTI,WHOSIS_000001,59.85463
2008-01-01,HTI,WHOSIS_000001,60.0324
2009-01-01,HTI,WHOSIS_000001,60.74938
2010-01-01,HTI,WHOSIS_000001,43.92518
2011-01-01,HTI,WHOSIS_000001,61.10474
2012-01-01,HTI,WHOSIS_000001,61.54574
2013-01-01,HTI,WHOSIS_000001,62.08355
2014-01-01,HTI,WHOSIS_000001,62.25423
2015-01-01,HTI,WHOSIS_000001,62.51494
2016-01-01,HTI,WHOSIS_000001,63.11142
2017-01-01,HTI,WHOSIS_000001,63.246
2018-01-01,HTI,WHOSIS_000001,63.47164
2019-01-01,HTI,WHOSIS_000001,63.66019
2020-01-01,HTI,WHOSIS_000001,64.20538
2021-01-01,HTI,WHOSIS_000001,61.69967
2000-01-01,HUN,WHOSIS_000001,67.10616
2001-01-01,HUN,WHOSIS_000001,68.20967
2002-01-01,HUN,WHOSIS_000001,76.62927
2003-01-01,HUN,WHOSIS_000001,76.55324
2004-01-01,HUN,WHOSIS_000001,68.65577
2005-01-01,HUN,WHOSIS_000001,77.00806
2006-01-01,HUN,WHOSIS_000001,77.55195
